user_id,gender,age,artist,genre,interaction_date,play_count
51,Male,35-39,Harry Styles,Pop,2020-07-03,5
51,Male,35-39,Post Malone,Hip-Hop,2020-10-18,18
51,Male,35-39,Kendrick Lamar,Hip-Hop,2022-12-08,8
51,Male,35-39,Doja Cat,Hip-Hop,2021-11-15,24
51,Male,35-39,BTS,K-Pop,2020-11-30,16
51,Male,35-39,Adele,Pop,2021-06-15,1
51,Male,35-39,Billie Eilish,Pop,2024-09-13,2
51,Male,35-39,Bad Bunny,Reggaeton,2020-07-24,3
51,Male,35-39,Ed Sheeran,Pop,2021-07-27,3
51,Male,35-39,The Beatles,Rock,2021-10-05,6
51,Male,35-39,Eminem,Hip-Hop,2023-02-19,43
51,Male,35-39,Olivia Rodrigo,Pop,2024-02-11,5
52,Other,25-29,Ariana Grande,Pop,2024-10-10,8
52,Other,25-29,The Weeknd,R&B,2023-10-10,30
52,Other,25-29,Kendrick Lamar,Hip-Hop,2024-04-13,21
52,Other,25-29,Post Malone,Hip-Hop,2021-07-24,33
52,Other,25-29,Billie Eilish,Pop,2020-08-07,4
52,Other,25-29,Olivia Rodrigo,Pop,2022-07-13,4
52,Other,25-29,Adele,Pop,2022-09-17,4
52,Other,25-29,Taylor Swift,Pop,2022-06-17,3
52,Other,25-29,Bad Bunny,Reggaeton,2021-05-04,32
52,Other,25-29,Drake,Hip-Hop,2024-02-17,5
52,Other,25-29,Queen,Rock,2022-04-23,36
52,Other,25-29,Harry Styles,Pop,2024-09-01,9
52,Other,25-29,Eminem,Hip-Hop,2021-06-11,38
52,Other,25-29,Bruno Mars,Pop,2024-03-23,3
52,Other,25-29,Doja Cat,Hip-Hop,2023-06-14,2
53,Female,60-64,Billie Eilish,Pop,2023-05-30,10
53,Female,60-64,Harry Styles,Pop,2020-06-04,8
53,Female,60-64,Drake,Hip-Hop,2023-11-02,1
53,Female,60-64,Adele,Pop,2022-06-21,18
53,Female,60-64,Dua Lipa,Pop,2024-12-18,2
53,Female,60-64,Bad Bunny,Reggaeton,2022-06-05,6
53,Female,60-64,The Weeknd,R&B,2022-04-17,27
53,Female,60-64,Bruno Mars,Pop,2020-12-05,14
53,Female,60-64,Olivia Rodrigo,Pop,2020-07-22,14
53,Female,60-64,Ariana Grande,Pop,2024-08-27,4
53,Female,60-64,The Beatles,Rock,2021-07-28,4
53,Female,60-64,Kendrick Lamar,Hip-Hop,2021-08-30,4
53,Female,60-64,Queen,Rock,2024-08-25,1
53,Female,60-64,Taylor Swift,Pop,2021-11-20,11
53,Female,60-64,Doja Cat,Hip-Hop,2024-09-07,22
54,Male,45-49,Bruno Mars,Pop,2021-04-02,15
54,Male,45-49,Post Malone,Hip-Hop,2024-01-14,13
54,Male,45-49,Queen,Rock,2022-03-13,6
54,Male,45-49,Justin Bieber,Pop,2022-10-08,4
54,Male,45-49,Drake,Hip-Hop,2021-05-22,6
54,Male,45-49,Ariana Grande,Pop,2023-08-20,7
54,Male,45-49,Dua Lipa,Pop,2024-09-14,2
54,Male,45-49,Billie Eilish,Pop,2020-07-25,22
54,Male,45-49,Doja Cat,Hip-Hop,2021-05-29,6
54,Male,45-49,Taylor Swift,Pop,2023-05-16,7
55,Male,60-64,Billie Eilish,Pop,2022-11-03,13
55,Male,60-64,Bad Bunny,Reggaeton,2024-10-04,17
55,Male,60-64,Taylor Swift,Pop,2022-06-06,18
55,Male,60-64,Justin Bieber,Pop,2021-04-15,5
55,Male,60-64,Bruno Mars,Pop,2023-09-28,9
55,Male,60-64,The Weeknd,R&B,2023-12-19,14
55,Male,60-64,Doja Cat,Hip-Hop,2023-04-20,8
55,Male,60-64,Harry Styles,Pop,2021-04-02,7
55,Male,60-64,Olivia Rodrigo,Pop,2022-04-18,36
56,Male,25-29,Dua Lipa,Pop,2023-05-30,10
56,Male,25-29,Eminem,Hip-Hop,2020-03-30,9
56,Male,25-29,Post Malone,Hip-Hop,2023-01-22,15
56,Male,25-29,Billie Eilish,Pop,2022-08-02,9
56,Male,25-29,BTS,K-Pop,2022-01-11,19
56,Male,25-29,Queen,Rock,2024-05-29,3
56,Male,25-29,Ariana Grande,Pop,2022-05-25,9
56,Male,25-29,Olivia Rodrigo,Pop,2022-10-28,4
57,Male,45-49,Drake,Hip-Hop,2021-04-09,6
57,Male,45-49,Ed Sheeran,Pop,2023-07-11,9
57,Male,45-49,The Weeknd,R&B,2023-05-15,7
57,Male,45-49,Justin Bieber,Pop,2024-07-12,4
57,Male,45-49,Ariana Grande,Pop,2023-07-15,6
57,Male,45-49,Taylor Swift,Pop,2023-10-05,10
57,Male,45-49,Post Malone,Hip-Hop,2022-07-13,10
57,Male,45-49,Dua Lipa,Pop,2022-12-30,6
57,Male,45-49,Doja Cat,Hip-Hop,2020-12-29,3
57,Male,45-49,Eminem,Hip-Hop,2020-02-19,6
57,Male,45-49,Billie Eilish,Pop,2023-10-13,2
57,Male,45-49,Queen,Rock,2024-07-19,25
58,Male,30-34,Ariana Grande,Pop,2023-01-14,1
58,Male,30-34,Ed Sheeran,Pop,2020-06-14,9
58,Male,30-34,The Weeknd,R&B,2021-01-17,9
58,Male,30-34,Dua Lipa,Pop,2023-04-28,17
58,Male,30-34,Billie Eilish,Pop,2021-03-28,33
58,Male,30-34,Adele,Pop,2023-02-25,33
58,Male,30-34,Taylor Swift,Pop,2020-08-25,6
58,Male,30-34,Drake,Hip-Hop,2022-12-24,8
58,Male,30-34,Doja Cat,Hip-Hop,2023-06-24,6
58,Male,30-34,Post Malone,Hip-Hop,2024-01-02,7
58,Male,30-34,The Beatles,Rock,2020-04-15,8
58,Male,30-34,Bad Bunny,Reggaeton,2022-02-28,3
58,Male,30-34,BTS,K-Pop,2023-01-17,1
59,Female,45-49,The Weeknd,R&B,2021-03-19,46
59,Female,45-49,Adele,Pop,2023-09-12,13
59,Female,45-49,BTS,K-Pop,2022-06-30,9
59,Female,45-49,Kendrick Lamar,Hip-Hop,2024-01-02,5
59,Female,45-49,Bruno Mars,Pop,2020-08-11,3
59,Female,45-49,Billie Eilish,Pop,2022-04-09,40
60,Female,65-70,BTS,K-Pop,2024-07-24,9
60,Female,65-70,Ed Sheeran,Pop,2023-06-14,5
60,Female,65-70,Bad Bunny,Reggaeton,2021-08-30,17
60,Female,65-70,Harry Styles,Pop,2022-10-17,6
60,Female,65-70,Bruno Mars,Pop,2020-07-03,35
60,Female,65-70,Taylor Swift,Pop,2020-01-06,56
60,Female,65-70,Olivia Rodrigo,Pop,2021-01-21,24
60,Female,65-70,Justin Bieber,Pop,2024-11-26,4
60,Female,65-70,Drake,Hip-Hop,2024-12-27,8
60,Female,65-70,Doja Cat,Hip-Hop,2020-12-14,3
60,Female,65-70,Post Malone,Hip-Hop,2023-09-30,4
60,Female,65-70,Dua Lipa,Pop,2023-02-24,11
61,Male,45-49,Bruno Mars,Pop,2024-10-20,2
61,Male,45-49,Eminem,Hip-Hop,2020-04-18,3
61,Male,45-49,Billie Eilish,Pop,2020-11-10,8
61,Male,45-49,Ariana Grande,Pop,2024-02-06,13
61,Male,45-49,Harry Styles,Pop,2023-06-06,11
61,Male,45-49,Dua Lipa,Pop,2024-02-29,28
61,Male,45-49,Bad Bunny,Reggaeton,2022-06-05,15
61,Male,45-49,The Weeknd,R&B,2022-10-22,20
61,Male,45-49,Justin Bieber,Pop,2023-08-02,8
61,Male,45-49,BTS,K-Pop,2022-05-20,37
61,Male,45-49,Queen,Rock,2020-08-25,6
61,Male,45-49,Taylor Swift,Pop,2023-01-22,13
61,Male,45-49,Ed Sheeran,Pop,2021-08-28,55
62,Male,40-44,Ed Sheeran,Pop,2023-01-26,5
62,Male,40-44,Adele,Pop,2020-05-19,3
62,Male,40-44,Ariana Grande,Pop,2024-02-13,2
62,Male,40-44,BTS,K-Pop,2022-06-22,8
62,Male,40-44,The Weeknd,R&B,2020-03-12,8
62,Male,40-44,Queen,Rock,2020-04-16,9
62,Male,40-44,Bad Bunny,Reggaeton,2023-06-09,12
62,Male,40-44,Kendrick Lamar,Hip-Hop,2024-02-13,50
62,Male,40-44,Taylor Swift,Pop,2021-02-19,17
63,Female,60-64,Drake,Hip-Hop,2020-09-29,8
63,Female,60-64,Doja Cat,Hip-Hop,2022-10-26,4
63,Female,60-64,Ed Sheeran,Pop,2024-04-22,2
63,Female,60-64,Olivia Rodrigo,Pop,2023-02-16,23
63,Female,60-64,Bruno Mars,Pop,2024-10-15,8
63,Female,60-64,Post Malone,Hip-Hop,2023-05-26,93
63,Female,60-64,Justin Bieber,Pop,2023-07-16,5
63,Female,60-64,BTS,K-Pop,2020-11-03,14
63,Female,60-64,Bad Bunny,Reggaeton,2023-06-05,11
63,Female,60-64,Taylor Swift,Pop,2023-06-24,51
63,Female,60-64,Dua Lipa,Pop,2020-09-08,29
63,Female,60-64,Kendrick Lamar,Hip-Hop,2023-10-10,5
63,Female,60-64,The Beatles,Rock,2022-03-06,4
63,Female,60-64,Ariana Grande,Pop,2022-06-15,3
64,Female,55-59,Adele,Pop,2023-05-19,1
64,Female,55-59,Eminem,Hip-Hop,2020-05-31,17
64,Female,55-59,Ariana Grande,Pop,2021-04-08,13
64,Female,55-59,The Beatles,Rock,2023-02-10,14
64,Female,55-59,Billie Eilish,Pop,2020-06-10,2
64,Female,55-59,Post Malone,Hip-Hop,2020-12-16,42
64,Female,55-59,BTS,K-Pop,2023-03-01,26
64,Female,55-59,Olivia Rodrigo,Pop,2020-03-27,3
64,Female,55-59,Dua Lipa,Pop,2023-06-23,3
64,Female,55-59,The Weeknd,R&B,2024-06-12,5
64,Female,55-59,Drake,Hip-Hop,2020-05-28,8
64,Female,55-59,Ed Sheeran,Pop,2022-09-11,7
64,Female,55-59,Bad Bunny,Reggaeton,2024-02-01,9
64,Female,55-59,Kendrick Lamar,Hip-Hop,2021-03-21,9
65,Male,30-34,Olivia Rodrigo,Pop,2022-01-08,2
65,Male,30-34,Ed Sheeran,Pop,2021-12-26,8
65,Male,30-34,Post Malone,Hip-Hop,2024-04-24,49
65,Male,30-34,BTS,K-Pop,2023-06-19,9
65,Male,30-34,Bruno Mars,Pop,2024-10-01,14
66,Female,65-70,Doja Cat,Hip-Hop,2021-12-17,8
66,Female,65-70,Post Malone,Hip-Hop,2024-01-08,1
66,Female,65-70,Justin Bieber,Pop,2022-06-11,13
66,Female,65-70,Olivia Rodrigo,Pop,2023-06-24,1
66,Female,65-70,Bad Bunny,Reggaeton,2021-06-26,3
66,Female,65-70,Ariana Grande,Pop,2024-01-02,8
66,Female,65-70,Drake,Hip-Hop,2020-10-04,5
66,Female,65-70,Bruno Mars,Pop,2022-01-30,12
66,Female,65-70,Taylor Swift,Pop,2023-04-29,1
66,Female,65-70,Ed Sheeran,Pop,2023-09-20,14
66,Female,65-70,Dua Lipa,Pop,2023-05-17,10
67,Male,45-49,Olivia Rodrigo,Pop,2024-03-12,9
67,Male,45-49,The Beatles,Rock,2024-12-23,2
67,Male,45-49,Drake,Hip-Hop,2022-10-12,3
67,Male,45-49,Ed Sheeran,Pop,2021-11-05,18
67,Male,45-49,Eminem,Hip-Hop,2020-01-26,6
67,Male,45-49,Billie Eilish,Pop,2022-10-25,3
67,Male,45-49,Dua Lipa,Pop,2021-07-24,2
67,Male,45-49,BTS,K-Pop,2024-01-11,3
67,Male,45-49,Justin Bieber,Pop,2023-06-26,1
67,Male,45-49,Queen,Rock,2021-06-09,21
68,Female,45-49,Olivia Rodrigo,Pop,2022-03-10,4
68,Female,45-49,Dua Lipa,Pop,2023-04-02,5
68,Female,45-49,The Weeknd,R&B,2021-02-01,41
68,Female,45-49,Bad Bunny,Reggaeton,2022-05-29,3
68,Female,45-49,Billie Eilish,Pop,2022-03-18,3
68,Female,45-49,Post Malone,Hip-Hop,2020-07-05,2
68,Female,45-49,Ed Sheeran,Pop,2020-08-24,4
68,Female,45-49,Harry Styles,Pop,2023-05-02,4
68,Female,45-49,Bruno Mars,Pop,2022-03-02,1
68,Female,45-49,Queen,Rock,2024-12-11,10
68,Female,45-49,Drake,Hip-Hop,2024-03-07,10
69,Female,15-19,Harry Styles,Pop,2024-07-15,5
69,Female,15-19,Dua Lipa,Pop,2023-01-21,4
69,Female,15-19,Taylor Swift,Pop,2022-07-07,5
69,Female,15-19,Queen,Rock,2024-12-11,1
69,Female,15-19,Doja Cat,Hip-Hop,2023-12-18,7
69,Female,15-19,The Beatles,Rock,2023-05-10,1
69,Female,15-19,Justin Bieber,Pop,2023-05-20,10
70,Male,55-59,Kendrick Lamar,Hip-Hop,2022-08-30,32
70,Male,55-59,Adele,Pop,2022-02-01,1
70,Male,55-59,Justin Bieber,Pop,2024-04-02,6
70,Male,55-59,Ed Sheeran,Pop,2020-04-22,1
70,Male,55-59,Queen,Rock,2021-12-14,2
70,Male,55-59,Olivia Rodrigo,Pop,2023-01-11,3
70,Male,55-59,The Weeknd,R&B,2022-06-02,6
70,Male,55-59,Harry Styles,Pop,2023-07-03,19
70,Male,55-59,Billie Eilish,Pop,2021-05-09,8
70,Male,55-59,Eminem,Hip-Hop,2022-11-14,2
71,Female,55-59,Olivia Rodrigo,Pop,2021-04-27,6
71,Female,55-59,BTS,K-Pop,2022-10-09,7
71,Female,55-59,Justin Bieber,Pop,2020-08-26,3
71,Female,55-59,Adele,Pop,2020-10-30,21
71,Female,55-59,Taylor Swift,Pop,2022-09-25,2
71,Female,55-59,Harry Styles,Pop,2024-11-16,30
71,Female,55-59,The Weeknd,R&B,2020-10-09,1
71,Female,55-59,Bruno Mars,Pop,2021-08-13,10
71,Female,55-59,Billie Eilish,Pop,2021-07-28,11
71,Female,55-59,Doja Cat,Hip-Hop,2022-09-26,5
71,Female,55-59,Eminem,Hip-Hop,2024-04-27,6
71,Female,55-59,Ed Sheeran,Pop,2020-01-17,3
71,Female,55-59,Drake,Hip-Hop,2022-09-07,3
71,Female,55-59,Ariana Grande,Pop,2021-06-03,2
72,Male,40-44,Adele,Pop,2023-08-27,3
72,Male,40-44,Ed Sheeran,Pop,2022-10-08,2
72,Male,40-44,Taylor Swift,Pop,2022-04-10,39
72,Male,40-44,Dua Lipa,Pop,2023-04-02,10
72,Male,40-44,Harry Styles,Pop,2023-03-15,2
72,Male,40-44,The Weeknd,R&B,2022-08-22,5
72,Male,40-44,BTS,K-Pop,2024-12-15,10
72,Male,40-44,The Beatles,Rock,2021-04-15,24
72,Male,40-44,Ariana Grande,Pop,2020-08-08,3
73,Female,55-59,Bruno Mars,Pop,2024-05-29,15
73,Female,55-59,Billie Eilish,Pop,2022-09-15,30
73,Female,55-59,Bad Bunny,Reggaeton,2023-08-16,2
73,Female,55-59,Harry Styles,Pop,2023-04-27,18
73,Female,55-59,Justin Bieber,Pop,2021-02-18,46
73,Female,55-59,Ed Sheeran,Pop,2020-07-05,5
73,Female,55-59,Post Malone,Hip-Hop,2023-03-07,1
73,Female,55-59,Taylor Swift,Pop,2024-12-13,1
74,Female,15-19,Doja Cat,Hip-Hop,2023-08-12,3
74,Female,15-19,Dua Lipa,Pop,2024-10-26,14
74,Female,15-19,Ariana Grande,Pop,2022-04-24,6
74,Female,15-19,The Beatles,Rock,2020-10-29,25
74,Female,15-19,The Weeknd,R&B,2021-02-24,27
74,Female,15-19,Harry Styles,Pop,2020-07-03,2
74,Female,15-19,Bruno Mars,Pop,2021-04-12,13
74,Female,15-19,Bad Bunny,Reggaeton,2020-12-01,3
74,Female,15-19,Billie Eilish,Pop,2020-06-10,10
74,Female,15-19,Queen,Rock,2020-01-12,10
74,Female,15-19,Adele,Pop,2023-12-18,2
75,Male,50-54,Eminem,Hip-Hop,2021-09-04,25
75,Male,50-54,Billie Eilish,Pop,2023-03-25,4
75,Male,50-54,BTS,K-Pop,2024-08-08,15
75,Male,50-54,Bad Bunny,Reggaeton,2024-10-17,1
75,Male,50-54,Adele,Pop,2020-11-27,13
75,Male,50-54,Queen,Rock,2023-03-19,5
75,Male,50-54,The Weeknd,R&B,2023-12-14,11
75,Male,50-54,Harry Styles,Pop,2022-11-11,3
75,Male,50-54,Doja Cat,Hip-Hop,2023-10-11,49
75,Male,50-54,Ariana Grande,Pop,2021-03-15,9
75,Male,50-54,Taylor Swift,Pop,2020-06-12,13
75,Male,50-54,The Beatles,Rock,2020-05-27,21
75,Male,50-54,Kendrick Lamar,Hip-Hop,2021-04-24,6
76,Female,40-44,Kendrick Lamar,Hip-Hop,2021-07-09,9
76,Female,40-44,The Beatles,Rock,2021-01-06,3
76,Female,40-44,Ed Sheeran,Pop,2022-05-04,9
76,Female,40-44,Eminem,Hip-Hop,2022-04-26,17
76,Female,40-44,BTS,K-Pop,2020-02-12,15
76,Female,40-44,Queen,Rock,2020-07-08,2
76,Female,40-44,Dua Lipa,Pop,2022-03-10,3
76,Female,40-44,Adele,Pop,2020-11-21,13
76,Female,40-44,Post Malone,Hip-Hop,2024-03-14,117
76,Female,40-44,Doja Cat,Hip-Hop,2022-04-16,1
76,Female,40-44,Taylor Swift,Pop,2021-05-22,17
76,Female,40-44,Justin Bieber,Pop,2021-10-02,4
76,Female,40-44,The Weeknd,R&B,2024-10-13,1
76,Female,40-44,Olivia Rodrigo,Pop,2021-06-11,3
76,Female,40-44,Bad Bunny,Reggaeton,2021-09-02,6
77,Male,50-54,BTS,K-Pop,2023-01-01,22
77,Male,50-54,Kendrick Lamar,Hip-Hop,2024-08-29,21
77,Male,50-54,Billie Eilish,Pop,2023-01-30,7
77,Male,50-54,Post Malone,Hip-Hop,2022-09-13,21
77,Male,50-54,Olivia Rodrigo,Pop,2020-07-06,2
77,Male,50-54,Justin Bieber,Pop,2024-01-04,11
77,Male,50-54,Dua Lipa,Pop,2022-05-26,4
77,Male,50-54,The Beatles,Rock,2022-12-02,1
78,Female,15-19,Ed Sheeran,Pop,2021-02-14,14
78,Female,15-19,Taylor Swift,Pop,2024-03-26,2
78,Female,15-19,Billie Eilish,Pop,2024-01-11,7
78,Female,15-19,The Weeknd,R&B,2022-06-20,4
78,Female,15-19,Doja Cat,Hip-Hop,2023-05-28,3
78,Female,15-19,Adele,Pop,2024-05-19,2
78,Female,15-19,Bad Bunny,Reggaeton,2020-02-21,7
79,Male,60-64,Ed Sheeran,Pop,2020-04-27,11
79,Male,60-64,Bruno Mars,Pop,2020-01-07,13
79,Male,60-64,Kendrick Lamar,Hip-Hop,2020-12-31,8
79,Male,60-64,The Beatles,Rock,2023-05-23,2
79,Male,60-64,Taylor Swift,Pop,2021-03-04,1
79,Male,60-64,Harry Styles,Pop,2021-01-01,9
79,Male,60-64,Queen,Rock,2020-11-08,2
79,Male,60-64,Bad Bunny,Reggaeton,2024-01-30,4
79,Male,60-64,Billie Eilish,Pop,2022-05-14,6
79,Male,60-64,Ariana Grande,Pop,2022-03-08,2
80,Other,45-49,Olivia Rodrigo,Pop,2024-02-22,7
80,Other,45-49,Taylor Swift,Pop,2022-10-05,3
80,Other,45-49,Justin Bieber,Pop,2023-04-07,11
80,Other,45-49,The Beatles,Rock,2024-02-28,4
80,Other,45-49,Ed Sheeran,Pop,2021-01-15,3
81,Female,15-19,Bruno Mars,Pop,2020-10-18,5
81,Female,15-19,Ariana Grande,Pop,2022-01-25,4
81,Female,15-19,Dua Lipa,Pop,2021-01-11,8
81,Female,15-19,Harry Styles,Pop,2024-08-08,3
81,Female,15-19,Bad Bunny,Reggaeton,2022-11-20,21
81,Female,15-19,Post Malone,Hip-Hop,2020-09-16,8
82,Male,50-54,Kendrick Lamar,Hip-Hop,2024-08-14,34
82,Male,50-54,Doja Cat,Hip-Hop,2021-08-20,1
82,Male,50-54,Ariana Grande,Pop,2024-11-24,1
82,Male,50-54,Taylor Swift,Pop,2023-10-12,2
82,Male,50-54,Justin Bieber,Pop,2022-05-11,11
82,Male,50-54,Billie Eilish,Pop,2020-06-03,4
82,Male,50-54,Harry Styles,Pop,2022-04-23,17
82,Male,50-54,Queen,Rock,2024-11-17,5
82,Male,50-54,Adele,Pop,2023-02-14,10
83,Male,15-19,Dua Lipa,Pop,2023-05-04,1
83,Male,15-19,Adele,Pop,2020-01-22,23
83,Male,15-19,Doja Cat,Hip-Hop,2024-01-13,4
83,Male,15-19,Harry Styles,Pop,2022-11-14,11
83,Male,15-19,Bruno Mars,Pop,2021-05-17,22
83,Male,15-19,Bad Bunny,Reggaeton,2020-05-23,1
84,Other,40-44,Harry Styles,Pop,2022-02-16,42
84,Other,40-44,Taylor Swift,Pop,2024-03-21,4
84,Other,40-44,Drake,Hip-Hop,2023-11-20,2
84,Other,40-44,Bruno Mars,Pop,2023-03-16,9
84,Other,40-44,Ariana Grande,Pop,2022-12-26,1
84,Other,40-44,BTS,K-Pop,2020-12-05,21
84,Other,40-44,Queen,Rock,2020-06-23,5
84,Other,40-44,Ed Sheeran,Pop,2021-07-10,3
84,Other,40-44,Bad Bunny,Reggaeton,2023-03-05,7
84,Other,40-44,Justin Bieber,Pop,2024-02-28,40
84,Other,40-44,Kendrick Lamar,Hip-Hop,2020-01-09,49
85,Male,15-19,BTS,K-Pop,2022-07-25,14
85,Male,15-19,Ariana Grande,Pop,2021-02-23,15
85,Male,15-19,Bad Bunny,Reggaeton,2024-04-02,10
85,Male,15-19,Drake,Hip-Hop,2023-04-28,8
85,Male,15-19,Bruno Mars,Pop,2021-10-19,19
85,Male,15-19,Queen,Rock,2023-08-31,1
85,Male,15-19,Post Malone,Hip-Hop,2020-04-20,2
85,Male,15-19,Eminem,Hip-Hop,2020-05-16,43
85,Male,15-19,Adele,Pop,2021-04-25,5
86,Female,20-24,Queen,Rock,2023-10-25,6
86,Female,20-24,Taylor Swift,Pop,2022-08-30,22
86,Female,20-24,The Beatles,Rock,2023-02-11,3
86,Female,20-24,BTS,K-Pop,2023-03-16,32
86,Female,20-24,Adele,Pop,2020-02-04,26
86,Female,20-24,Justin Bieber,Pop,2022-11-03,24
86,Female,20-24,Eminem,Hip-Hop,2021-01-08,2
86,Female,20-24,Kendrick Lamar,Hip-Hop,2021-12-05,6
87,Female,60-64,Bruno Mars,Pop,2020-05-06,42
87,Female,60-64,Dua Lipa,Pop,2024-07-19,26
87,Female,60-64,Post Malone,Hip-Hop,2023-09-28,1
87,Female,60-64,Ed Sheeran,Pop,2021-06-23,3
87,Female,60-64,Harry Styles,Pop,2021-02-22,8
87,Female,60-64,Adele,Pop,2020-08-23,2
87,Female,60-64,The Weeknd,R&B,2024-01-02,5
88,Other,45-49,Post Malone,Hip-Hop,2023-08-19,1
88,Other,45-49,The Beatles,Rock,2021-11-10,10
88,Other,45-49,Drake,Hip-Hop,2023-12-26,6
88,Other,45-49,Doja Cat,Hip-Hop,2020-12-05,1
88,Other,45-49,Kendrick Lamar,Hip-Hop,2020-09-01,2
88,Other,45-49,Billie Eilish,Pop,2020-04-18,25
88,Other,45-49,Queen,Rock,2020-10-22,2
88,Other,45-49,Eminem,Hip-Hop,2020-04-21,5
88,Other,45-49,Justin Bieber,Pop,2024-08-10,6
88,Other,45-49,Ed Sheeran,Pop,2020-04-10,2
88,Other,45-49,Bad Bunny,Reggaeton,2020-02-27,2
89,Female,65-70,Bruno Mars,Pop,2022-06-11,13
89,Female,65-70,Kendrick Lamar,Hip-Hop,2020-01-01,5
89,Female,65-70,Post Malone,Hip-Hop,2020-06-01,4
89,Female,65-70,Drake,Hip-Hop,2024-10-27,18
89,Female,65-70,Doja Cat,Hip-Hop,2020-08-08,8
89,Female,65-70,Justin Bieber,Pop,2021-06-11,5
90,Male,15-19,Adele,Pop,2022-05-22,27
90,Male,15-19,Bruno Mars,Pop,2022-01-25,7
90,Male,15-19,Drake,Hip-Hop,2020-09-30,2
90,Male,15-19,Kendrick Lamar,Hip-Hop,2023-09-14,3
90,Male,15-19,The Weeknd,R&B,2021-04-23,1
90,Male,15-19,BTS,K-Pop,2023-11-12,21
90,Male,15-19,Billie Eilish,Pop,2023-05-17,13
90,Male,15-19,Doja Cat,Hip-Hop,2022-02-26,6
90,Male,15-19,The Beatles,Rock,2020-03-19,20
90,Male,15-19,Bad Bunny,Reggaeton,2021-06-08,26
91,Female,50-54,Queen,Rock,2021-07-02,23
91,Female,50-54,Olivia Rodrigo,Pop,2020-11-03,16
91,Female,50-54,Taylor Swift,Pop,2020-07-17,3
91,Female,50-54,The Weeknd,R&B,2022-03-01,3
91,Female,50-54,Drake,Hip-Hop,2024-06-26,1
91,Female,50-54,Bruno Mars,Pop,2023-03-20,7
91,Female,50-54,Ed Sheeran,Pop,2024-08-19,8
91,Female,50-54,Eminem,Hip-Hop,2022-01-04,20
92,Male,20-24,Taylor Swift,Pop,2023-04-30,3
92,Male,20-24,Drake,Hip-Hop,2022-08-13,2
92,Male,20-24,Billie Eilish,Pop,2024-01-30,39
92,Male,20-24,Doja Cat,Hip-Hop,2021-01-18,16
92,Male,20-24,BTS,K-Pop,2020-08-03,7
92,Male,20-24,Harry Styles,Pop,2024-02-24,11
92,Male,20-24,Bruno Mars,Pop,2022-08-08,12
92,Male,20-24,Ariana Grande,Pop,2024-01-30,4
92,Male,20-24,The Weeknd,R&B,2022-05-19,11
92,Male,20-24,Eminem,Hip-Hop,2020-10-31,6
92,Male,20-24,Bad Bunny,Reggaeton,2023-03-13,7
92,Male,20-24,Olivia Rodrigo,Pop,2024-05-26,2
92,Male,20-24,Post Malone,Hip-Hop,2024-10-11,7
93,Female,65-70,Bad Bunny,Reggaeton,2024-04-10,68
93,Female,65-70,Ariana Grande,Pop,2023-11-07,7
93,Female,65-70,Taylor Swift,Pop,2022-06-17,5
93,Female,65-70,Doja Cat,Hip-Hop,2023-01-03,3
93,Female,65-70,Billie Eilish,Pop,2023-04-22,6
93,Female,65-70,Bruno Mars,Pop,2023-05-30,10
93,Female,65-70,Justin Bieber,Pop,2023-09-12,19
93,Female,65-70,Harry Styles,Pop,2022-06-23,3
94,Female,15-19,Bad Bunny,Reggaeton,2020-06-13,2
94,Female,15-19,Post Malone,Hip-Hop,2024-09-18,40
94,Female,15-19,Ed Sheeran,Pop,2023-11-13,3
94,Female,15-19,Billie Eilish,Pop,2024-05-02,73
94,Female,15-19,The Beatles,Rock,2024-01-09,12
95,Male,65-70,Taylor Swift,Pop,2020-09-03,17
95,Male,65-70,Eminem,Hip-Hop,2021-07-12,2
95,Male,65-70,Dua Lipa,Pop,2022-08-30,3
95,Male,65-70,Billie Eilish,Pop,2020-12-17,20
95,Male,65-70,Ariana Grande,Pop,2024-09-20,3
95,Male,65-70,Post Malone,Hip-Hop,2024-01-09,11
95,Male,65-70,Doja Cat,Hip-Hop,2020-03-19,7
96,Male,25-29,Justin Bieber,Pop,2022-07-27,11
96,Male,25-29,Ariana Grande,Pop,2023-07-20,17
96,Male,25-29,Eminem,Hip-Hop,2022-05-11,9
96,Male,25-29,Bruno Mars,Pop,2023-11-14,12
96,Male,25-29,Drake,Hip-Hop,2022-12-28,17
96,Male,25-29,Post Malone,Hip-Hop,2024-08-10,4
96,Male,25-29,Adele,Pop,2023-12-20,3
96,Male,25-29,Doja Cat,Hip-Hop,2024-09-16,104
96,Male,25-29,Dua Lipa,Pop,2023-09-27,8
96,Male,25-29,Billie Eilish,Pop,2022-04-11,2
96,Male,25-29,Taylor Swift,Pop,2020-06-05,16
96,Male,25-29,Kendrick Lamar,Hip-Hop,2023-12-16,4
96,Male,25-29,The Beatles,Rock,2020-11-22,13
97,Female,65-70,Justin Bieber,Pop,2021-04-16,10
97,Female,65-70,The Weeknd,R&B,2022-11-07,6
97,Female,65-70,Billie Eilish,Pop,2021-11-24,4
97,Female,65-70,Ariana Grande,Pop,2020-10-21,3
97,Female,65-70,Doja Cat,Hip-Hop,2020-07-07,1
98,Male,60-64,Bad Bunny,Reggaeton,2024-11-21,2
98,Male,60-64,Eminem,Hip-Hop,2023-12-25,27
98,Male,60-64,Billie Eilish,Pop,2021-11-21,1
